# One line per commit, oldest first, tab separated:
#   unix time, commit, compile peak footprint, compile instructions,
#   run peak footprint, run instructions
#
# Compile is this commit's compiler checking this commit's json library.
# Run is the seven example programs, the only kanso spanning the whole
# history. Instructions retired and peak footprint come from the kernel,
# so a busy machine changes neither.
#
# Measured by scripts/backfill_history.kso, one build per commit. Checked
# in because recovering it costs an hour of builds.
1784487691	48a2b50fa7bbaf48e8fadd40e32865ae45823e75	2031928	30267223	1327416	164605577
1784500101	acfdbf1bcb46335ef43252b1a43ad2b655235e91	2015544	29117923	1294648	132856789
1784503032	777c462278ea88a8792fa1b1c96fb37dd5ea1a2d	2031928	29129160	1278264	133002831
1784507046	c9c018692c2396ea28a4898b50f11db53acead4d	2097464	29187271	1311032	132856921
1784507536	889e49677446308bdca2ce313524a0869d89a619	1999160	30295344	1278264	164190046
1784507972	0b8c1004a02d4a5a29ae874eaa9776c4ca9e37a5	2163000	30386995	1311032	133875539
1784508265	8e32df20b7d4df5ace9ff5c5d701871aa634495c	2031928	30281615	1294648	134218408
1784508689	34f6cda2c53aca8ed53814d6eb11d32428b9150f	2031928	29267049	1343800	133236875
1784509243	98d32ba0b5f78a134c9a8cd2ba69dc9eb13237b1	2048312	30375723	1327416	134651058
1784510195	58868fda802ad0461bfb516e0c4f45f78ea0d7ff	2064696	30284813	1327416	134456030
1784510247	339f81c72bc7da0777a7f922f798fd09b0ba1512	2097464	29240088	1311032	133560598
1784510856	e4cdda4dbc3fd4c0cdf82cd5f6fad2f08acb1d69	2146616	30319196	1311032	134314345
1784511996	3b86dea4d09879af5fde8746d841f16b6652c497	2048312	30446710	1343800	165920014
1784512116	9df9c07a6a4a41e7859192ee1d145c804e9decfa	2031928	30412288	1278264	134831350
1784513878	2e8e2c60f9f04224d1536b99eed5e73928547c6f	2015544	30226967	1294648	134832497
1784518031	7b547cff3f6e1ac8ca185898607a0aabfa7587a5	1999160	30352570	1327416	165972257
1784521528	51658315d7ea3eb87fb5206433f3c70ac5e0855b	1966392	29398200	1327416	133740676
1784521605	ce11544ccfc9cc122317c7efbcbcc82801ae6582	2081080	30422412	1327416	165661162
1784521805	8c9bdef0545a39a9e41539f01bb0c31ced40b493	2048312	29318655	1327416	133917514
1784522350	34393c771dd6690e5d4f8ce1b7fac695c5cacd02	2048312	30423227	1311032	134722764
1784525578	4dd5642c046afa5c03c86451bedfcdfc3cd18ff3	2048312	31124781	1327416	155764250
1784536117	0abd90a1c9251ef16f810c16f30591e83c0134c4	2048312	31742606	1392952	135834057
1784536693	a1c3845d0bd3f569ab89b861c79b9cb2d33dbe80	2064696	33465203	1360184	135766802
1784564021	99fcb8c03b48790a9992e31b58dae354b69642c1	2064696	32609050	1360184	134710757
1784565134	8d6e3bc5722720c7226e17a519d14e7eedde5562	2146616	33560469	1327416	135930638
1784565692	e57c6ff2991811173b5dc620963c73dd4b6c2e39	2179384	33598508	1327416	135861107
1784567952	15525414d9c6f1f04debcd44b66c817223d720d1	2097464	33695240	1311032	135719216
1784580943	6f607fad937f0dd611730ecd7574893dbed7daed	2146616	32655961	1360184	134925618
1784581596	2f4fce109c9006d54ce9ff7a2e75a23f3f3017a7	2097464	33502946	1294648	135817673
1784583326	3702add7c48e151267fbb8c929357fbbb864fec0	2097464	33614719	1278264	135723493
1784584181	496246c02bea9dd9dca97e8114b9ad83ba4dbca7	2163000	33752023	1311032	135805781
1784584802	d05062a48cc625a078dcdb46c8c8816686495fe1	2081080	33543780	1327416	135824713
1784589633	2bdb6f9335c17ba3f54d55769466dca3c95fbe4c	2130232	33710874	1311032	135874588
1784589934	3dc04be1c41dc9a78cbbf4ada34a63815d5074ab	2130232	32614392	1294648	134881113
1784594876	8180ba8719e660843cea2f04ea64d83645fece4c	2081080	33550175	1376568	167842548
1784657553	5a2765752df7a9366dee06bc6a200da7a9b8194f	2130232	33632793	1360184	135550808
1784667221	64bc86a3595b0c328f9b125203b69ac6148f1935	1982776	33731811	1376568	169666843
1784667439	8beda418d07086f3ed7a88fc02b47c4a312e3ac8	2015544	32776385	1327416	137366114
1784670645	2b4a8ac7002614b0b6bd67fe2c7cc5e4a92e5107	2064696	33860094	1278264	138242296
1784671501	1359490a85323060615a418a78ae78de42a1a8b8	2228536	35186521	1425720	176140176
1784671696	fd96b114f6abbf6b10e804da79d45e8e60fb49c5	2179384	34269281	1409336	141152477
1784676127	dddd550497f46655d271233dce9f102d76e7811e	2212152	33303884	1425720	140141435
1784676886	7610db30024820955a0c077c4b2ab87491bf1df3	2097464	34258519	1409336	141208883
